date,total_index,KORCPICORMINMEI,KORCP010000IXOBM,KORCP040000IXOBM,KORCPGRLH02IXOBM,KORCP070000IXOBM,KORCPGRSE01IXOBM,KORCP030000IXOBM,KORCP020000IXOBM,KORCP040100IXOBM,KORCP100000IXOBM,sentiment_index
2020-01-27,105.57426,105.82724,109.8814,103.963425,106.86618,105.07554,107.13426,104.65544,103.633156,104.06613,102.533745,-0.0317774694851106
2020-01-28,105.57664,105.83509,109.86308,103.98308,106.86514,105.07457,107.13945,104.66085,103.63383,104.0668,102.539696,-0.0843799058084771
2020-01-29,105.57902,105.84295,109.84476,104.00273,106.864105,105.07361,107.14464,104.66627,103.63449,104.06748,102.54565,-0.1043599257884971
2020-01-30,105.5814,105.8508,109.82644,104.02239,106.86307,105.07264,107.149826,104.67168,103.63516,104.06815,102.5516,-0.1523007237292951
2020-01-31,105.58378,105.85865,109.80812,104.042046,106.86204,105.07167,107.155014,104.67709,103.635826,104.06883,102.55755,-0.2441374584231726
2020-02-01,105.58616,105.8665,109.7898,104.0617,106.861,105.0707,107.1602,104.6825,103.6365,104.0695,102.5635,-0.2679469822326965
2020-02-02,105.57816,105.85483,109.844635,104.05885,106.85253,104.96104,107.15429,104.68286,103.62437,104.07022,102.56314,-0.1409628552485695
2020-02-03,105.57017,105.84315,109.89947,104.056,106.844055,104.85137,107.14838,104.68323,103.61224,104.07094,102.56279,0.0199014904897258
2020-02-04,105.562164,105.831474,109.95429,104.053154,106.83559,104.74171,107.14246,104.683586,103.60011,104.071655,102.56243,0.0103776809659162
2020-02-05,105.55417,105.81979,110.009125,104.05031,106.82711,104.63204,107.13654,104.68395,103.58799,104.07237,102.56208,-0.0083236177353824
2020-02-06,105.54617,105.80812,110.06396,104.047455,106.81864,104.52238,107.13063,104.68431,103.57586,104.07309,102.56172,-0.0283099906629318
2020-02-07,105.53818,105.79645,110.11879,104.04461,106.810165,104.41271,107.12472,104.68468,103.56373,104.07381,102.56137,0.0272455648926237
2020-02-08,105.53018,105.78477,110.17362,104.04176,106.8017,104.30305,107.118805,104.685036,103.551605,104.074524,102.56101,-0.0441830065359476
2020-02-09,105.52218,105.773094,110.22845,104.03892,106.79322,104.193375,107.11289,104.6854,103.539474,104.07524,102.56066,-0.0627927492836214
2020-02-10,105.51418,105.76142,110.28328,104.036064,106.78475,104.08371,107.10698,104.68576,103.52735,104.07596,102.5603,-0.1533623104414179
2020-02-11,105.50619,105.74974,110.33811,104.03322,106.776276,103.974045,107.10107,104.68612,103.51522,104.076675,102.559944,-0.1751668217196134
2020-02-12,105.49819,105.73807,110.392944,104.03037,106.76781,103.86438,107.095146,104.686485,103.5031,104.07739,102.55959,-0.1778558973498654
2020-02-13,105.4902,105.72639,110.44778,104.02752,106.75933,103.754715,107.08923,104.686844,103.49097,104.07811,102.559235,-0.1740608309362032
2020-02-14,105.48219,105.714714,110.5026,104.02467,106.75086,103.64505,107.08332,104.68721,103.478836,104.07883,102.55888,-0.2126095837706703
2020-02-15,105.4742,105.70304,110.557434,104.02183,106.742386,103.535385,107.07741,104.68757,103.46671,104.079544,102.558525,-0.161589175607405
2020-02-16,105.4662,105.69136,110.61227,104.018974,106.73392,103.42572,107.071495,104.687935,103.45458,104.08026,102.558174,-0.1556778455581439
2020-02-17,105.458206,105.67969,110.6671,104.01613,106.72544,103.316055,107.06558,104.68829,103.44246,104.08098,102.557816,-0.1549877144332302
2020-02-18,105.4502,105.668015,110.721924,104.01328,106.71697,103.20639,107.05967,104.68866,103.43033,104.081696,102.557465,-0.1726790014743625
2020-02-19,105.44221,105.656334,110.77676,104.01043,106.708496,103.096725,107.05376,104.68902,103.4182,104.08241,102.557106,-0.1456420997571538
2020-02-20,105.43421,105.64466,110.83159,104.00758,106.70003,102.98706,107.04784,104.689384,103.406075,104.08313,102.556755,-0.1569068206992941
2020-02-21,105.426216,105.63298,110.88642,104.00474,106.69155,102.877396,107.04192,104.68974,103.39394,104.08385,102.5564,-0.1841177050530356
2020-02-22,105.41822,105.62131,110.94125,104.001884,106.68308,102.76773,107.03601,104.6901,103.38182,104.084564,102.55604,-0.1433013785224234
2020-02-23,105.41022,105.609634,110.99608,103.99904,106.67461,102.65806,107.0301,104.69047,103.36969,104.08528,102.55569,-0.1325870928081377
2020-02-24,105.40222,105.59795,111.05091,103.99619,106.66614,102.54839,107.024185,104.69083,103.35757,104.086,102.55533,-0.17716144428786
2020-02-25,105.394226,105.58628,111.10574,103.99335,106.65766,102.43873,107.01827,104.69119,103.345436,104.086716,102.55498,-0.1723595235195527
2020-02-26,105.38623,105.57461,111.160576,103.99049,106.64919,102.32906,107.01236,104.69155,103.333305,104.08743,102.55462,-0.2522175536881418
2020-02-27,105.378235,105.56293,111.21541,103.98765,106.64072,102.2194,107.00644,104.69192,103.32118,104.08815,102.55427,-0.309515269522443
2020-02-28,105.37023,105.551254,111.27023,103.9848,106.63225,102.10973,107.00053,104.692276,103.30905,104.08887,102.55391,-0.29931118788979
2020-02-29,105.362236,105.53957,111.325066,103.98195,106.62377,102.00007,106.99461,104.69264,103.29693,104.089584,102.55356,-0.3482907797265247
2020-03-01,105.35424,105.5279,111.3799,103.9791,106.6153,101.8904,106.9887,104.693,103.2848,104.0903,102.5532,-0.3939257003614453
2020-03-02,105.33928,105.52927,111.364876,103.975105,106.619095,101.77426,106.99181,104.67912,103.28413,104.09131,102.55419,-0.3044705634679783
2020-03-03,105.32432,105.53063,111.34985,103.9711,106.62289,101.65812,106.99493,104.66525,103.28346,104.09232,102.55518,-0.3287052573455293
2020-03-04,105.30936,105.532,111.33483,103.9671,106.62667,101.54198,106.99804,104.651375,103.28279,104.09333,102.55618,-0.267480767549611
2020-03-05,105.29439,105.533356,111.31981,103.963104,106.63046,101.425835,107.00115,104.637505,103.28213,104.09434,102.557175,-0.2000243215565796
2020-03-06,105.27943,105.53472,111.30479,103.95911,106.634254,101.30969,107.004265,104.62363,103.281456,104.09535,102.55817,-0.1596516507491261
2020-03-07,105.264465,105.53609,111.289764,103.9551,106.63805,101.19355,107.00738,104.60976,103.28079,104.09636,102.55916,-0.2739373650348405
2020-03-08,105.249504,105.53745,111.27474,103.9511,106.64184,101.07741,107.01049,104.59588,103.28012,104.09737,102.56016,-0.2247310158284912
2020-03-09,105.23454,105.53882,111.25972,103.947105,106.64562,100.961266,107.0136,104.58201,103.27946,104.09838,102.56115,-0.3201885536823424
2020-03-10,105.21958,105.540184,111.2447,103.9431,106.649414,100.84512,107.016716,104.56813,103.278786,104.09939,102.56214,-0.2923524192285609
2020-03-11,105.20461,105.54154,111.229675,103.9391,106.653206,100.72898,107.01983,104.55426,103.27812,104.100395,102.56313,-0.3399714668476085
2020-03-12,105.18965,105.54291,111.21465,103.935104,106.657,100.61284,107.02294,104.54038,103.27745,104.10141,102.564125,-0.4125981949582076
2020-03-13,105.17469,105.54427,111.19963,103.93111,106.66079,100.4967,107.026054,104.52651,103.27679,104.10242,102.565125,-0.3156082284030236
2020-03-14,105.15973,105.54564,111.18461,103.9271,106.66457,100.380554,107.02917,104.512634,103.276115,104.103424,102.56612,-0.1251320379268332
2020-03-15,105.14477,105.547005,111.169586,103.9231,106.668365,100.26441,107.03228,104.498764,103.27545,104.10444,102.56711,-0.1108463236411189
2020-03-16,105.12981,105.54837,111.154564,103.919106,106.67216,100.14827,107.03539,104.484886,103.27478,104.105446,102.5681,-0.0564245549336359
2020-03-17,105.11484,105.54973,111.139534,103.9151,106.67595,100.03213,107.038506,104.471016,103.27412,104.10645,102.5691,-0.1152480843454006
2020-03-18,105.09988,105.551094,111.12451,103.9111,106.67974,99.915985,107.04162,104.45714,103.273445,104.10746,102.57009,-0.1469941160914323
2020-03-19,105.084915,105.55246,111.10949,103.907104,106.68353,99.79984,107.04473,104.44327,103.27278,104.108475,102.57108,-0.1895322231456684
2020-03-20,105.069954,105.553825,111.09447,103.9031,106.68732,99.6837,107.047844,104.42939,103.27211,104.10948,102.572075,-0.3080978680271028
2020-03-21,105.05499,105.55519,111.079445,103.8991,106.69111,99.56756,107.05096,104.41552,103.27145,104.11049,102.573074,-0.3687039286331634
2020-03-22,105.04003,105.55656,111.06442,103.8951,106.6949,99.451416,107.05407,104.40164,103.270775,104.1115,102.574066,-0.4299284184290818
2020-03-23,105.02506,105.557915,111.0494,103.891106,106.69869,99.33527,107.05718,104.38777,103.27011,104.11251,102.57506,-0.3512889626467689
2020-03-24,105.0101,105.55928,111.03438,103.8871,106.702484,99.21913,107.060295,104.37389,103.26944,104.11352,102.57605,-0.2756587105459285
2020-03-25,104.99514,105.560646,111.019356,103.8831,106.70627,99.10299,107.06341,104.36002,103.268776,104.11453,102.57704,-0.2439126787998968
2020-03-26,104.98018,105.56201,111.00433,103.879105,106.71006,98.98685,107.06652,104.346146,103.268105,104.11554,102.57804,-0.2182716531588711
2020-03-27,104.96522,105.56338,110.98931,103.8751,106.71385,98.870705,107.06963,104.332275,103.26744,104.11655,102.57903,-0.2676808905380333
2020-03-28,104.95026,105.56474,110.97429,103.8711,106.71764,98.75456,107.07275,104.3184,103.26677,104.11756,102.580025,-0.3023129251700679
2020-03-29,104.93529,105.5661,110.95927,103.8671,106.721436,98.63842,107.07586,104.30453,103.266106,104.11857,102.58102,-0.3125170068027211
2020-03-30,104.92033,105.56747,110.944244,103.863106,106.72522,98.52228,107.07897,104.29065,103.265434,104.119576,102.582016,-0.4316147511636233
2020-03-31,104.905365,105.56883,110.92922,103.8591,106.72901,98.406136,107.082085,104.27678,103.26477,104.12059,102.58301,-0.4206257401746123
2020-04-01,104.8904,105.5702,110.9142,103.8551,106.7328,98.28999,107.0852,104.2629,103.2641,104.1216,102.584,-0.3982167765891781
2020-04-02,104.8883,105.575134,110.94449,103.84271,106.73672,98.21599,107.085556,104.282486,103.26824,104.12229,102.580925,-0.3273689252535219
2020-04-03,104.886185,105.58007,110.97478,103.83032,106.74064,98.141975,107.085915,104.30207,103.27238,104.12299,102.57784,-0.3046931882920707
2020-04-04,104.88408,105.58501,111.005066,103.81793,106.74455,98.06797,107.086266,104.321655,103.27652,104.12369,102.57477,-0.2927884263873088
2020-04-05,104.88197,105.58994,111.03536,103.80554,106.74847,97.993965,107.086624,104.34123,103.28066,104.12438,102.57169,-0.2785027121015945
2020-04-06,104.87986,105.59488,111.06565,103.79315,106.75239,97.91995,107.08698,104.36082,103.2848,104.125084,102.56862,-0.2108335391692637
2020-04-07,104.877754,105.599815,111.09594,103.78076,106.7563,97.84595,107.08734,104.3804,103.28894,104.12578,102.56554,-0.2932511215868461
2020-04-08,104.87565,105.60475,111.12623,103.76837,106.76022,97.77194,107.08769,104.39999,103.293076,104.12647,102.56246,-0.3037553232675183
2020-04-09,104.873535,105.609695,111.15652,103.75598,106.76414,97.69794,107.08805,104.41957,103.29722,104.127174,102.55939,-0.2747567844342037
2020-04-10,104.87143,105.61463,111.18681,103.74359,106.76805,97.623924,107.08841,104.43915,103.30136,104.12787,102.55631,-0.2473397570171763
2020-04-11,104.86932,105.61957,111.2171,103.7312,106.77197,97.54992,107.08877,104.45873,103.3055,104.12856,102.55323,-0.2473397570171763
2020-04-12,104.86721,105.624504,111.24739,103.71881,106.77589,97.475914,107.08912,104.47832,103.30964,104.129265,102.550156,-0.3044826141600334
2020-04-13,104.865105,105.62944,111.27768,103.70642,106.7798,97.4019,107.08948,104.4979,103.31378,104.12996,102.54708,-0.3521016617790811
2020-04-14,104.863,105.63438,111.30797,103.69403,106.78372,97.327896,107.089836,104.51749,103.31792,104.13065,102.54401,-0.3214894168811218
2020-04-15,104.860886,105.63931,111.33826,103.68164,106.787636,97.25389,107.090195,104.53707,103.32206,104.131355,102.540924,-0.2857751311668361
2020-04-16,104.85878,105.64425,111.368546,103.66925,106.79155,97.179886,107.090546,104.556656,103.3262,104.13205,102.53785,-0.3760977118119974
2020-04-17,104.856674,105.649185,111.39884,103.65686,106.79547,97.10587,107.090904,104.57623,103.33034,104.132744,102.534775,-0.2911826268969125
2020-04-18,104.85456,105.65412,111.42913,103.64447,106.799385,97.03187,107.09126,104.59582,103.33448,104.133446,102.53169,-0.3411826268969125
2020-04-19,104.852455,105.65906,111.45942,103.63208,106.80331,96.95786,107.09162,104.6154,103.338615,104.13414,102.52862,-0.2064887493458921
2020-04-20,104.85035,105.663994,111.48971,103.61969,106.80722,96.88385,107.09198,104.63499,103.34276,104.134834,102.52554,-0.1650808818510681
2020-04-21,104.848236,105.66893,111.52,103.6073,106.811134,96.809845,107.09233,104.65457,103.3469,104.13554,102.52247,-0.1877566188125194
2020-04-22,104.84613,105.67387,111.55029,103.59491,106.815056,96.73584,107.09269,104.67415,103.351036,104.13623,102.51939,-0.2036296346855352
2020-04-23,104.844025,105.6788,111.58058,103.58252,106.81897,96.66183,107.09305,104.69373,103.35518,104.136925,102.51631,-0.1122010632569638
2020-04-24,104.84191,105.68375,111.61087,103.57013,106.82288,96.58782,107.09341,104.71332,103.35932,104.13763,102.51324,-0.2308823819382825
2020-04-25,104.839806,105.68868,111.64116,103.55774,106.826805,96.51382,107.09376,104.7329,103.36346,104.13832,102.51016,-0.0839436064280784
2020-04-26,104.8377,105.69362,111.67145,103.54535,106.83072,96.439804,107.09412,104.75249,103.3676,104.139015,102.50708,-0.0329231982648131
2020-04-27,104.83559,105.698555,111.70174,103.53296,106.83464,96.3658,107.094475,104.77207,103.371735,104.13972,102.504005,-0.0409977324263038
2020-04-28,104.83348,105.70349,111.732025,103.52057,106.838554,96.291794,107.09483,104.79166,103.37588,104.14041,102.50093,0.0308976924102974
2020-04-29,104.831375,105.70843,111.76232,103.50818,106.84247,96.21779,107.095184,104.81123,103.38002,104.141106,102.497856,0.0372468987595038
2020-04-30,104.82926,105.71336,111.79261,103.49579,106.84639,96.143776,107.09554,104.83082,103.384155,104.14181,102.494774,0.0315326130452181
2020-05-01,104.827156,105.7183,111.8229,103.4834,106.8503,96.06977,107.0959,104.8504,103.3883,104.1425,102.4917,0.1172468987595038
2020-05-02,104.836334,105.721375,111.83132,103.4864,106.85134,96.12042,107.09798,104.8504,103.3883,104.14351,102.49302,-0.0154061624649859
2020-05-03,104.84552,105.72445,111.83975,103.489395,106.85237,96.171074,107.10005,104.8504,103.3883,104.144516,102.49435,-0.1637578108166343
2020-05-04,104.8547,105.72752,111.848175,103.492386,106.85341,96.22172,107.10213,104.8504,103.3883,104.14552,102.49567,-0.1707486922756008
2020-05-05,104.863884,105.7306,111.856606,103.495384,106.85445,96.27237,107.104195,104.8504,103.3883,104.14653,102.49699,-0.1970091964772815
2020-05-06,104.87306,105.73367,111.86503,103.49838,106.855484,96.32302,107.10627,104.8504,103.3883,104.14754,102.498314,-0.227485386953472
2020-05-07,104.88225,105.73675,111.87345,103.50138,106.856514,96.37367,107.108345,104.8504,103.3883,104.14854,102.49963,-0.2413102717460987
2020-05-08,104.891426,105.73982,111.88188,103.50438,106.85755,96.424324,107.11042,104.8504,103.3883,104.14954,102.50095,-0.3127388431746701
2020-05-09,104.900604,105.74289,111.890305,103.50737,106.85859,96.47497,107.112495,104.8504,103.3883,104.15055,102.50228,-0.2413102717460987
2020-05-10,104.90979,105.745964,111.89873,103.51037,106.85962,96.52562,107.11457,104.8504,103.3883,104.15156,102.5036,-0.1031627050271034
2020-05-11,104.91897,105.74904,111.90716,103.51337,106.86066,96.57627,107.116646,104.8504,103.3883,104.152565,102.50493,-0.1431105990783409
2020-05-12,104.928154,105.75211,111.91558,103.516365,106.861694,96.62692,107.11872,104.8504,103.3883,104.15357,102.50625,-0.2109677419354838
2020-05-13,104.93733,105.75519,111.92401,103.51936,106.86273,96.677574,107.12079,104.8504,103.3883,104.15458,102.50757,-0.2566820276497695
2020-05-14,104.94651,105.75826,111.932434,103.522354,106.86376,96.72822,107.12286,104.8504,103.3883,104.15559,102.508896,-0.3521008403361344
2020-05-15,104.955696,105.76134,111.94086,103.52535,106.8648,96.77887,107.12494,104.8504,103.3883,104.15659,102.510216,-0.2696832579185519
2020-05-16,104.964874,105.76441,111.94929,103.52835,106.86584,96.82952,107.127014,104.8504,103.3883,104.1576,102.511536,-0.3717240742450826
2020-05-17,104.97406,105.76749,111.95771,103.53135,106.86687,96.88017,107.12909,104.8504,103.3883,104.1586,102.51286,-0.4125404007756948
2020-05-18,104.98324,105.77056,111.96614,103.53435,106.867905,96.930824,107.131165,104.8504,103.3883,104.15961,102.51418,-0.3445131898913411
2020-05-19,104.992424,105.773636,111.97456,103.537346,106.86894,96.981476,107.13324,104.8504,103.3883,104.160614,102.5155,-0.368042601656047
2020-05-20,105.0016,105.77671,111.98299,103.54034,106.86997,97.03212,107.135315,104.8504,103.3883,104.16162,102.51683,-0.3299473635608089
2020-05-21,105.01078,105.779785,111.99142,103.543335,106.87101,97.08277,107.13738,104.8504,103.3883,104.16263,102.51815,-0.2302274756056268
2020-05-22,105.019966,105.78286,111.99984,103.54633,106.87205,97.13342,107.13946,104.8504,103.3883,104.163635,102.51947,-0.3088856595269686
2020-05-23,105.029144,105.785934,112.00827,103.54933,106.873085,97.184074,107.14153,104.8504,103.3883,104.16464,102.5208,-0.1711305574861523
2020-05-24,105.03833,105.78901,112.01669,103.55233,106.874115,97.234726,107.14361,104.8504,103.3883,104.16565,102.52212,-0.220110149322887
2020-05-25,105.04751,105.792076,112.025116,103.55532,106.87515,97.28537,107.14568,104.8504,103.3883,104.16666,102.523445,-0.1860965438807101
2020-05-26,105.05669,105.79515,112.03355,103.55832,106.87619,97.33602,107.14776,104.8504,103.3883,104.16766,102.524765,-0.0768528464017185
2020-05-27,105.06587,105.798225,112.04197,103.56132,106.87722,97.38667,107.14983,104.8504,103.3883,104.16866,102.526085,-0.1085988781477503
2020-05-28,105.07505,105.8013,112.05039,103.564316,106.87826,97.437325,107.15191,104.8504,103.3883,104.16967,102.52741,-0.1240183792815371
2020-05-29,105.084236,105.804375,112.05882,103.567314,106.879295,97.487976,107.15398,104.8504,103.3883,104.17068,102.52873,-0.0783272283272283
2020-05-30,105.093414,105.80745,112.067245,103.570305,106.88033,97.53862,107.15605,104.8504,103.3883,104.171684,102.53005,-0.1616605616605616
2020-05-31,105.1026,105.810524,112.075676,103.5733,106.88136,97.58927,107.15813,104.8504,103.3883,104.17269,102.53138,-0.2351299494156637
2020-06-01,105.11178,105.8136,112.0841,103.5763,106.8824,97.63992,107.1602,104.8504,103.3883,104.1737,102.5327,-0.383089133089133
2020-06-02,105.10897,105.818886,112.1019,103.50229,106.88881,97.70626,107.166275,104.861595,103.38933,104.17544,102.535095,-0.4485653235653236
2020-06-03,105.106155,105.82417,112.11969,103.428276,106.89522,97.772606,107.17235,104.87278,103.390366,104.17718,102.53748,-0.3882478632478632
2020-06-04,105.10335,105.82946,112.13749,103.35426,106.90163,97.83894,107.17842,104.88397,103.391396,104.17892,102.53988,-0.4182496075353218
2020-06-05,105.10053,105.83475,112.15529,103.28025,106.90804,97.90528,107.184494,104.895164,103.39243,104.18066,102.542274,-0.4756366649223791
2020-06-06,105.097725,105.840034,112.17308,103.20624,106.91445,97.97163,107.19057,104.90635,103.39346,104.182396,102.54466,-0.4076094540380254
2020-06-07,105.09491,105.84532,112.19088,103.132225,106.92086,98.037964,107.19664,104.91754,103.3945,104.184135,102.54706,-0.2698543519972091
2020-06-08,105.0921,105.85061,112.20867,103.05821,106.92727,98.1043,107.20271,104.928734,103.39553,104.185875,102.54945,-0.183119658119658
2020-06-09,105.089294,105.85589,112.22647,102.98419,106.93368,98.17065,107.208786,104.93992,103.39656,104.18762,102.55185,-0.1396214896214896
2020-06-10,105.08648,105.861176,112.24427,102.91018,106.940094,98.236984,107.21486,104.95111,103.3976,104.18936,102.55424,-0.1205738705738705
2020-06-11,105.08367,105.86646,112.26206,102.83617,106.9465,98.30332,107.22093,104.9623,103.39863,104.1911,102.55663,-0.0486796630864427
2020-06-12,105.08086,105.87175,112.27986,102.76215,106.95291,98.36967,107.227005,104.97349,103.399666,104.19284,102.55903,-0.0207431551499347
2020-06-13,105.07805,105.87704,112.29766,102.68814,106.95932,98.436005,107.23308,104.98468,103.400696,104.19458,102.56142,-0.1125798898438123
2020-06-14,105.07523,105.882324,112.31545,102.61413,106.96573,98.50234,107.23915,104.99587,103.40173,104.19632,102.56381,-0.2197227469866694
2020-06-15,105.072426,105.88761,112.33325,102.540115,106.97214,98.56869,107.245224,105.00706,103.40276,104.19806,102.56621,-0.1931034035971397
2020-06-16,105.06961,105.8929,112.35104,102.4661,106.978546,98.635025,107.2513,105.01825,103.40379,104.1998,102.5686,-0.2595607557687776
2020-06-17,105.0668,105.898186,112.36884,102.39209,106.98496,98.70136,107.25738,105.02944,103.40483,104.20154,102.57099,-0.2424178986259205
2020-06-18,105.063995,105.90347,112.38664,102.31808,106.99137,98.76771,107.26345,105.04063,103.40586,104.20328,102.57339,-0.2752400670413092
2020-06-19,105.06118,105.90876,112.404434,102.244064,106.99778,98.834045,107.26952,105.05182,103.4069,104.20502,102.57578,-0.3007345725358147
2020-06-20,105.05837,105.91405,112.42223,102.17005,107.00419,98.90038,107.2756,105.06301,103.40793,104.20676,102.57817,-0.1816869534881957
2020-06-21,105.05556,105.919334,112.44003,102.09604,107.0106,98.96673,107.28167,105.074196,103.408966,104.208496,102.58057,-0.1102583820596242
2020-06-22,105.05275,105.92462,112.457825,102.022026,107.01701,99.033066,107.28774,105.08539,103.409996,104.210236,102.58296,-0.1450409907552764
2020-06-23,105.049934,105.92991,112.475624,101.94801,107.02342,99.0994,107.293816,105.09658,103.41103,104.211975,102.58535,-0.0313955325720031
2020-06-24,105.04713,105.93519,112.49342,101.87399,107.02983,99.16575,107.29989,105.107765,103.41206,104.21372,102.587746,-0.0199669611434317
2020-06-25,105.04432,105.940475,112.511215,101.79998,107.03624,99.232086,107.30596,105.11896,103.41309,104.21546,102.59014,0.0379228614522732
2020-06-26,105.041504,105.94576,112.529015,101.72597,107.04265,99.29842,107.312035,105.13015,103.41413,104.2172,102.59253,0.1064425770308123
2020-06-27,105.0387,105.95105,112.54681,101.651955,107.04906,99.36477,107.31811,105.141335,103.41516,104.21894,102.594925,0.0112044817927171
2020-06-28,105.03588,105.95634,112.564606,101.57794,107.055466,99.43111,107.32418,105.15253,103.4162,104.22068,102.59732,0.0112044817927171
2020-06-29,105.03307,105.961624,112.582405,101.50393,107.06188,99.497444,107.33025,105.16372,103.41723,104.22242,102.59972,-0.0345098039215686
2020-06-30,105.03026,105.96691,112.6002,101.42992,107.06829,99.56379,107.33633,105.174904,103.41827,104.22416,102.602104,-0.0438468720821661
2020-07-01,105.02745,105.9722,112.618,101.3559,107.0747,99.63013,107.3424,105.1861,103.4193,104.2259,102.6045,-0.1009897292250233
2020-07-02,105.04649,105.97868,112.71509,101.36656,107.08435,99.6369,107.352425,105.18576,103.4193,104.22826,102.607475,-0.1655629269251559
2020-07-03,105.06554,105.98517,112.81219,101.37722,107.093994,99.64368,107.36245,105.18542,103.4193,104.230606,102.61046,-0.1441725525936052
2020-07-04,105.08458,105.99165,112.90928,101.38788,107.103645,99.65045,107.372475,105.18508,103.4193,104.23296,102.613434,-0.1917916002126528
2020-07-05,105.10362,105.99813,113.00637,101.39854,107.1133,99.65723,107.3825,105.18474,103.4193,104.23532,102.61641,-0.1560773144983671
2020-07-06,105.122665,106.004616,113.10346,101.409195,107.12294,99.664,107.392525,105.1844,103.4193,104.23767,102.619385,-0.0532201716412242
2020-07-07,105.14171,106.0111,113.20056,101.41985,107.13259,99.67078,107.40256,105.18407,103.4193,104.24003,102.62237,-0.0758959086026754
2020-07-08,105.16075,106.017586,113.29765,101.43051,107.14224,99.67755,107.41258,105.18372,103.4193,104.242386,102.62534,0.0062469485401816
2020-07-09,105.179794,106.02407,113.394745,101.44117,107.151886,99.684326,107.42261,105.18339,103.4193,104.244736,102.62832,0.0220006184291899
2020-07-10,105.19884,106.030556,113.49184,101.45183,107.16154,99.6911,107.43263,105.18305,103.4193,104.24709,102.631294,-0.0726190476190475
2020-07-11,105.21788,106.03704,113.588936,101.46249,107.17118,99.697876,107.44266,105.18271,103.4193,104.24944,102.63428,0.083843537414966
2020-07-12,105.23692,106.043526,113.68603,101.473145,107.18083,99.70465,107.45268,105.18237,103.4193,104.2518,102.63725,0.0243197278911564
2020-07-13,105.25597,106.05,113.78312,101.4838,107.19048,99.711426,107.46271,105.18203,103.4193,104.25416,102.64023,0.0222033257747543
2020-07-14,105.27501,106.05649,113.88021,101.49446,107.20013,99.7182,107.47273,105.181694,103.4193,104.25651,102.6432,0.069822373393802
2020-07-15,105.29405,106.06297,113.97731,101.50512,107.20978,99.724976,107.48276,105.18136,103.4193,104.258865,102.64619,0.0201119486833772
2020-07-16,105.313095,106.06946,114.0744,101.51578,107.21943,99.73175,107.49278,105.181015,103.4193,104.26122,102.64916,0.0099655172294397
2020-07-17,105.33214,106.07594,114.17149,101.52643,107.22907,99.738525,107.502815,105.18068,103.4193,104.26357,102.65214,0.0630267417192356
2020-07-18,105.35118,106.08243,114.268585,101.53709,107.23872,99.7453,107.51284,105.180336,103.4193,104.26593,102.65511,-0.0186059113419888
2020-07-19,105.370224,106.08891,114.365685,101.547745,107.248375,99.752075,107.522865,105.18,103.4193,104.26829,102.6581,0.0210766283405508
2020-07-20,105.38927,106.0954,114.462776,101.5584,107.25802,99.75885,107.53289,105.179665,103.4193,104.27064,102.66107,-0.0053783981144755
2020-07-21,105.40831,106.101875,114.55987,101.56906,107.26767,99.765625,107.542915,105.17932,103.4193,104.272995,102.66405,0.0073767039263407
2020-07-22,105.42735,106.10836,114.65696,101.57972,107.27732,99.7724,107.55294,105.178986,103.4193,104.27535,102.66702,0.0320871286367654
2020-07-23,105.446396,106.114845,114.75406,101.59038,107.286964,99.779175,107.562965,105.17864,103.4193,104.2777,102.670006,0.107859810590903
2020-07-24,105.46544,106.12133,114.85115,101.601036,107.296616,99.78595,107.57299,105.17831,103.4193,104.28006,102.67298,0.1840502867813792
2020-07-25,105.48448,106.127815,114.94824,101.611694,107.30626,99.792725,107.583015,105.17797,103.4193,104.28241,102.67596,0.2758870214752568
2020-07-26,105.503525,106.1343,115.045334,101.62235,107.31591,99.7995,107.59304,105.17763,103.4193,104.28477,102.67893,0.3457282913165266
2020-07-27,105.52257,106.140785,115.14243,101.63301,107.32556,99.806274,107.60307,105.17729,103.4193,104.287125,102.681915,0.3628711484593837
2020-07-28,105.54161,106.14727,115.239525,101.64367,107.335205,99.81305,107.6131,105.176956,103.4193,104.289474,102.68489,0.288891556622649
2020-07-29,105.56065,106.15375,115.33662,101.65433,107.34486,99.819824,107.62312,105.17661,103.4193,104.29183,102.68787,0.2849506699231417
2020-07-30,105.5797,106.16023,115.43371,101.664986,107.35451,99.8266,107.63315,105.17628,103.4193,104.29419,102.69084,0.2044821188663553
2020-07-31,105.59874,106.16672,115.53081,101.675644,107.36415,99.833374,107.64317,105.175934,103.4193,104.29654,102.693825,0.1148462645246186
2020-08-01,105.61778,106.1732,115.6279,101.6863,107.3738,99.84015,107.6532,105.1756,103.4193,104.2989,102.6968,0.0434176930960472
2020-08-02,105.63648,106.16638,115.73746,101.73661,107.36415,99.82628,107.64559,105.17628,103.42263,104.30091,102.686874,-0.0498153896107196
2020-08-03,105.65519,106.15955,115.84701,101.78691,107.35451,99.8124,107.637985,105.176956,103.425964,104.30293,102.676956,-0.0234799858840116
2020-08-04,105.67389,106.15273,115.956566,101.83722,107.34486,99.79853,107.63038,105.17763,103.429306,104.30495,102.66703,0.0048646853178024
2020-08-05,105.6926,106.14591,116.06612,101.88753,107.335205,99.78466,107.62277,105.17831,103.43264,104.30696,102.65711,-0.0503781014520779
2020-08-06,105.711296,106.13909,116.175674,101.937836,107.32556,99.77079,107.615166,105.178986,103.435974,104.308975,102.64719,-0.0763521274261039
